EVE:12:058:C	Climbed right back up the cliff
EVE:12:059:C	Long story short, I survived
EVE:12:060:C	Now I'm all about you
EVE:12:061:C	(And now) I'm all about you, ah
EVE:12:062:C	(And now) I'm all about you
EVE:12:063:C	(And now) I'm all about you, ah
EVE:12:064:C	Yeah, yeah
EVE:12:065:C	I'm all about you
EVE:12:066:C	(And now) Yeah, yeah
EVE:12:067:C	I'm all about you
EVE:12:068:I	Long story short, it was a bad time
EVE:12:069:I	Long story short, I survived
EVE:13:001:V	Never be so kind
EVE:13:002:V	You forget to be clever
EVE:13:003:V	Never be so clever
EVE:13:004:V	You forget to be kind
EVE:13:005:C	And if I didn't know better
EVE:13:006:C	I'd think you were talking to me now
EVE:13:007:C	If I didn't know better
EVE:13:008:C	I'd think you were still around
EVE:13:009:C	What died didn't stay dead
EVE:13:010:C	What died didn't stay dead
EVE:13:011:C	You're alive, you're alive in my head
EVE:13:012:C	What died didn't stay dead
EVE:13:013:C	What died didn't stay dead
EVE:13:014:C	You're alive, so alive
EVE:13:015:V	Never be so polite
EVE:13:016:V	You forget your power
EVE:13:017:V	Never wield such power
EVE:13:018:V	You forget to be polite
EVE:13:019:C	And if I didn't know better
EVE:13:020:C	I'd think you were listening to me now
EVE:13:021:C	If I didn't know better
EVE:13:022:C	I'd think you were still around
EVE:13:023:C	What died didn't stay dead
EVE:13:024:C	What died didn't stay dead
EVE:13:025:C	You're alive, you're alive in my head
EVE:13:026:C	What died didn't stay dead
EVE:13:027:C	What died didn't stay dead
EVE:13:028:C	You're alive, so alive
EVE:13:029:B	The autumn chill that wakes me up
EVE:13:030:B	You loved the amber skies so much
EVE:13:031:B	Long limbs and frozen swims
EVE:13:032:B	You'd always go past where our feet could touch
EVE:13:033:B	And I complained the whole way there
EVE:13:034:B	The car ride back and up the stairs
EVE:13:035:B	I should've asked you questions
EVE:13:036:B	I should've asked you how to be
EVE:13:037:B	Asked you to write it down for me
EVE:13:038:B	Should've kept every grocery store receipt
EVE:13:039:B	'Cause every scrap of you would be taken from me
EVE:13:040:B	Watched as you signed your name Marjorie
EVE:13:041:B	All your closets of backlogged dreams
EVE:13:042:B	And how you left them all to me
EVE:13:043:C	What died didn't stay dead
EVE:13:044:C	What died didn't stay dead
EVE:13:045:C	You're alive, you're alive in my head
EVE:13:046:C	What died didn't stay dead
EVE:13:047:C	What died didn't stay dead
EVE:13:048:C	You're alive, so alive
EVE:13:049:I	And if I didn't know better
EVE:13:050:I	I'd think you were singing to me now
EVE:13:051:I	If I didn't know better
EVE:13:052:I	I'd think you were still around
EVE:13:053:I	I know better
EVE:13:054:I	But I still feel you all around
EVE:13:055:I	I know better
EVE:13:056:I	But you're still around
EVE:14:001:V	It's been a long time
EVE:14:002:V	And seeing the shape of your name
EVE:14:003:V	Still spells out pain
EVE:14:004:V	It wasn't right
EVE:14:005:V	The way it all went down
EVE:14:006:V	Looks like you know that now
EVE:14:007:C	Yes, I got your letter
EVE:14:008:C	Yes, I'm doing better
EVE:14:009:C	It cut deep to know ya, right to the bone
EVE:14:010:C	Yes, I got your letter
EVE:14:011:C	Yes, I'm doing better
EVE:14:012:C	I know that it's over, I don't need your
EVE:14:013:C	Closure, your closure
EVE:14:014:V	Don't treat me like
EVE:14:015:V	Some situation that needs to be handled
EVE:14:016:V	I'm fine with my spite
EVE:14:017:V	And my tears and my beers and my candles
EVE:14:018:V	I can feel you smoothing me over
EVE:14:019:C	Yes, I got your letter
EVE:14:020:C	Yes, I'm doing better
EVE:14:021:C	It cut deep to know ya, right to the bone
EVE:14:022:C	Yes, I got your letter
EVE:14:023:C	Yes, I'm doing better
EVE:14:024:C	I know that it's over, I don't need your
EVE:14:025:C	Closure, your closure
EVE:14:026:C	Your closure, your closure
EVE:14:027:B	I know I'm just a wrinkle in your new life
EVE:14:028:B	Staying friends would iron it out so nice
EVE:14:029:B	Guilty, guilty, reaching out across the sea
EVE:14:030:B	That you put between you and me
EVE:14:031:B	But it's fake and it's oh-so unnecessary
EVE:14:032:C	Yes, I got your letter
EVE:14:033:C	Yes, I'm doing better
EVE:14:034:C	It cut deep to know ya, right to the bone
EVE:14:035:C	Yes, I got your letter
EVE:14:036:C	Yes, I'm doing better
EVE:14:037:C	I know that it's over, I don't need your
EVE:14:038:C	Closure, closure, your closure
EVE:14:039:C	Your closure
EVE:15:001:V	Gray November
EVE:15:002:V	I've been down since July
EVE:15:003:V	Motion capture
EVE:15:004:V	Put me in a bad light
EVE:15:005:V	I replay my footsteps on each stepping stone
EVE:15:006:V	Trying to find the one where I went wrong
EVE:15:007:V	Writing letters
EVE:15:008:V	Addressed to the fire
EVE:15:009:C	And I was catchin' my breath
EVE:15:010:C	Starin' out an open window, catchin' my death
EVE:15:011:C	And I couldn't be sure
EVE:15:012:C	I had a feeling so peculiar
EVE:15:013:C	That this pain would be for
EVE:15:014:C	Evermore
EVE:15:015:V	Hey, December
EVE:15:016:V	Guess I'm feeling unmoored
EVE:15:017:V	Can't remember
EVE:15:018:V	What I used to fight for
EVE:15:019:V	I rewind the tape, but all it does is pause
EVE:15:020:V	On the very moment all was lost
EVE:15:021:V	Sending signals
EVE:15:022:V	To be double-crossed
EVE:15:023:C	And I was catchin' my breath
EVE:15:024:C	Barefoot in the wildest winter, catchin' my death
EVE:15:025:C	And I couldn't be sure
EVE:15:026:C	I had a feeling so peculiar
EVE:15:027:C	That this pain would be for
EVE:15:028:C	Evermore
EVE:15:029:C	(Evermore)
EVE:15:030:B	Can't not think of all the cost
EVE:15:031:B	And the things that will be lost
EVE:15:032:B	Oh, can we just get a pause?
EVE:15:033:B	To be certain we'll be tall again
EVE:15:034:B	Whether weather be the frost
EVE:15:035:B	Or the violence of the dog days
EVE:15:036:B	I'm on waves, out being tossed
EVE:15:037:B	Is there a line that I could just go cross?
EVE:15:038:B	And when I was shipwrecked (Can't think of all the cost now)
EVE:15:039:B	I thought of you (All the things that will be lost now)
EVE:15:040:B	In the cracks of light (Can we just get a pause?)
EVE:15:041:B	I dreamed of you (To be certain we'll be tall again)
EVE:15:042:B	(If you think of all the cost)
EVE:15:043:B	It was real enough (Whether weather be the frost)
EVE:15:044:B	To get me through (Or the violence of the dog days)
EVE:15:045:B	(Or the violence of the dog days)
EVE:15:046:B	(Out on waves, being tossed)
EVE:15:047:B	(I'm on waves, out being tossed)
EVE:15:048:B	But I swear (Is there a line that we can just go cross?)
EVE:15:049:B	You were there
EVE:15:050:C	And I was catchin' my breath
EVE:15:051:C	Floors of a cabin creakin' under my step
EVE:15:052:C	And I couldn't be sure
EVE:15:053:C	I had a feeling so peculiar
EVE:15:054:C	This pain wouldn't be for
EVE:15:055:C	Evermore
EVE:15:056:I	Evermore (Evermore)
EVE:15:057:I	Evermore (Evermore)
EVE:15:058:I	This pain wouldn't be for evermore
EVE:15:059:I	Evermore
EVE:16:001:V	Friends break up, friends get married
EVE:16:002:V	Strangers get born, strangers get buried
EVE:16:003:V	Trends change, rumors fly through new skies
EVE:16:004:V	But I'm right where you left me
EVE:16:005:V	Matches burn after the other
EVE:16:006:V	Pages turn and stick to each other
EVE:16:007:V	Wages earned and lessons learned
EVE:16:008:V	But I, I'm right where you left me
EVE:16:009:C	Help, I'm still at the restaurant
EVE:16:010:C	Still sitting in a corner I haunt
EVE:16:011:C	Cross-legged in the dim light
EVE:16:012:C	They say, "What a sad sight," I
EVE:16:013:C	I swear you could hear a hair pin drop
EVE:16:014:C	Right when I felt the moment stop
EVE:16:015:C	Glass shattered on the white cloth
EVE:16:016:C	Everybody moved on, I, I stayed there
EVE:16:017:C	Dust collected on my pinned-up hair
EVE:16:018:C	They expected me to find somewhere
EVE:16:019:C	Some perspective, but I sat and stared right where
EVE:16:020:C	You left me, you left me no, oh, you left me no
EVE:16:021:C	You left me no choice but to stay here forever
EVE:16:022:C	You left me, you left me no, oh, you left me no
EVE:16:023:C	You left me no choice but to stay here forever
EVE:16:024:B	Did you ever hear about the girl who got frozen?
EVE:16:025:B	Time went on for everybody else, she won't know it
EVE:16:026:B	She's still twenty-three inside her fantasy
EVE:16:027:B	How it was supposed to be
EVE:16:028:B	Did you hear about the girl who lives in delusion?
EVE:16:029:B	Breakups happen every day, you don't have to lose it
EVE:16:030:B	She's still twenty-three inside her fantasy
EVE:16:031:B	And you're sitting in front of me
EVE:16:032:C	At the restaurant
EVE:16:033:C	When I was still the one you want
EVE:16:034:C	Cross-legged in the dim light
EVE:16:035:C	Everything was just right, I
EVE:16:036:C	I could feel the mascara run
EVE:16:037:C	You told me that you met someone
EVE:16:038:C	Glass shattered on the white cloth
EVE:16:039:C	Everybody moved on
EVE:16:040:C	Help, I'm still at the restaurant
EVE:16:041:C	Still sitting in a corner I haunt
EVE:16:042:C	Cross-legged in the dim light
EVE:16:043:C	They say, "What a sad sight," I, I stayed there
EVE:16:044:C	Dust collected on my pinned-up hair
EVE:16:045:C	I'm sure that you got a wife out there
EVE:16:046:C	Kids and Christmas, but I'm unaware 'cause I'm right where
EVE:16:047:C	I cause no harm, mind my business
EVE:16:048:C	If our love died young, I can't bear witness, and it's been so long
EVE:16:049:C	If you ever think you got it wrong, I'm right where
EVE:16:050:C	You left me, you left me no, oh, you left me no
EVE:16:051:C	You left me no choice but to stay here forever
EVE:16:052:C	You left me, you left me no, oh, you left me no
EVE:16:053:C	You left me no choice but to stay here forever
EVE:17:001:V	When the dinner is cold and the chatter gets old
EVE:17:002:V	You ask for the tab
EVE:17:003:V	Or that moment again, he's insisting that friends
EVE:17:004:V	Look at each other like that
EVE:17:005:V	When the words of a sister come back in whispers
EVE:17:006:V	That prove she was not
EVE:17:007:V	In fact what she seemed, not a twin from your dreams
EVE:17:008:V	She's a crook who was caught
EVE:17:009:C	That old familiar body ache
EVE:17:010:C	The snaps from the same little breaks in your soul
EVE:17:011:C	You know when it's time to go
EVE:17:012:V	Twenty years at your job, then the son of the boss
EVE:17:013:V	Gets the spot that was yours
EVE:17:014:V	Or trying to stay for the kids, when keeping it how it is
EVE:17:015:V	Will only break their hearts worse
EVE:17:016:C	That old familiar body ache
EVE:17:017:C	The snaps from the same little breaks in your soul
EVE:17:018:C	You know when it's time to go
EVE:17:019:C	Sometimes, givin' up is the strong thing
EVE:17:020:C	Sometimes, to run is the brave thing
EVE:17:021:C	Sometimes, walkin' out is the one thing
EVE:17:022:C	That will find you the right thing
EVE:17:023:C	Sometimes, givin' up is the strong thing
EVE:17:024:C	Sometimes, to run is the brave thing
EVE:17:025:C	Sometimes, walkin' out is the one thing
EVE:17:026:C	That will find you the right thing
EVE:17:027:V	Fifteen years, fifteen million tears
EVE:17:028:V	Begging 'til my knees bled
EVE:17:029:V	I gave it my all, he gave me nothin' at all
EVE:17:030:V	Then wondered why I left
EVE:17:031:V	Now he sits on his throne in his palace of bones
EVE:17:032:V	Praying to his greed
EVE:17:033:V	He's got my past frozen behind glass
EVE:17:034:V	But I've got me
EVE:17:035:C	That old familiar body ache
EVE:17:036:C	The snaps from the same little breaks in my soul
EVE:17:037:C	I know when it's time to go
EVE:17:038:C	Sometimes, givin' up is the strong thing
EVE:17:039:C	Sometimes, to run is the brave thing
EVE:17:040:C	Sometimes, walkin' out is the one thing
EVE:17:041:C	That will find you the right thing
EVE:17:042:C	Sometimes, givin' up is the strong thing
EVE:17:043:C	Sometimes, to run is the brave thing
EVE:17:044:C	Sometimes, walkin' out is the one thing
EVE:17:045:C	That will find you the right thing
EVE:17:046:I	That will find you the right thing
EVE:17:047:I	And you know in your soul
EVE:17:048:I	And you know in your soul
EVE:17:049:I	When it's time to go
EVE:17:050:I	And, well, you know, you know, you know, you know
EVE:17:051:I	When it's time to go
EVE:17:052:I	So then you go and then you go
EVE:17:053:I	You just go
MID:01:001:I	Meet me at midnight
MID:01:002:V	Staring at the ceiling with you
MID:01:003:V	Oh, you don't ever say too much
MID:01:004:V	And you don't really read into
MID:01:005:V	My melancholia
MID:01:006:C	I been under scrutiny (Yeah, oh, yeah)
MID:01:007:C	You handle it beautifully (Yeah, oh, yeah)
MID:01:008:C	All this shit is new to me (Yeah, oh, yeah)
MID:01:009:C	I feel
MID:01:010:C	The lavender haze creeping up on me
MID:01:011:C	Surreal
MID:01:012:C	I'm damned if I do give a damn what people say
MID:01:013:C	No deal
MID:01:014:C	The 1950s shit they want from me
MID:01:015:C	I just wanna stay in that lavender haze
MID:01:016:V	All they keep asking me (All they keep asking me)
MID:01:017:V	Is if I'm gonna be your bride
MID:01:018:V	The only kinda girl they see (Only kinda girl they see)
MID:01:019:V	Is a one-night or a wife
MID:01:020:C	I find it dizzying (Yeah, oh, yeah)
MID:01:021:C	They're bringing up my history (Yeah, oh, yeah)
MID:01:022:C	But you weren't even listening (Yeah, oh, yeah)
MID:01:023:C	I feel
MID:01:024:C	The lavender haze creepin' up on me
MID:01:025:C	Surreal
MID:01:026:C	I'm damned if I do give a damn what people say
MID:01:027:C	No deal
MID:01:028:C	The 1950s shit they want from me
MID:01:029:C	I just wanna stay in that lavender haze
MID:01:030:C	That lavender haze
MID:01:031:B	Talk your talk and go viral
MID:01:032:B	I just need this love spiral
MID:01:033:B	Get it off your chest
MID:01:034:B	Get it off my desk (Get it off my desk)
MID:01:035:B	Talk your talk and go viral
MID:01:036:B	I just need this love spiral
MID:01:037:B	Get it off your chest
MID:01:038:B	Get it off my desk
MID:01:039:C	I feel (I feel)
MID:01:040:C	The lavender haze creeping up on me
MID:01:041:C	Surreal
MID:01:042:C	I'm damned if I do give a damn what people say
MID:01:043:C	No deal (No deal)
MID:01:044:C	The 1950s shit they want from me
MID:01:045:C	I just wanna stay in that lavender haze
MID:01:046:I	Get it off your chest
MID:01:047:I	Get it off my desk
MID:01:048:I	That lavender haze
MID:01:049:I	I just wanna stay
MID:01:050:I	I just wanna stay in that lavender haze
MID:02:001:V	When the morning came
MID:02:002:V	We were cleaning incense off your vinyl shelf
MID:02:003:V	'Cause we lost track of time again
MID:02:004:V	Laughing with my feet in your lap
MID:02:005:V	Like you were my closest friend
MID:02:006:V	"How'd we end up on the floor, anyway?" you say
MID:02:007:V	"Your roommate's cheap-ass screw-top rosé, that's how"
MID:02:008:V	I see you every day now
MID:02:009:C	And I chose you
MID:02:010:C	The one I was dancing with
MID:02:011:C	In New-York, no shoes
MID:02:012:C	Looked up at the sky and it was
MID:02:013:C	The burgundy on my t-shirt
MID:02:014:C	When you splashed your wine into me
MID:02:015:C	And how the blood rushed into my cheeks
MID:02:016:C	So scarlet, it was
MID:02:017:C	The mark they saw on my collarbone
MID:02:018:C	The rust that grew between telephones
MID:02:019:C	The lips I used to call home
MID:02:020:C	So scarlet, it was maroon
MID:02:021:V	When the silence came
MID:02:022:V	We were shaking, blind and hazy
MID:02:023:V	How the hell did we lose sight of us again?
MID:02:024:V	Sobbing with your head in your hands
MID:02:025:V	Ain't that the way shit always ends?
MID:02:026:V	You were standing hollow-eyed in the hallway
MID:02:027:V	Carnations you had thought were roses, that's us
MID:02:028:V	I feel you, no matter what
MID:02:029:V	The rubies that I gave up
MID:02:030:C	And I lost you
MID:02:031:C	The one I was dancing with
MID:02:032:C	In New-York, no shoes
MID:02:033:C	Looked up at the sky and it was (Maroon)
MID:02:034:C	The burgundy on my t-shirt
MID:02:035:C	When you splashed your wine into me
MID:02:036:C	And how the blood rushed into my cheeks
MID:02:037:C	So scarlet, it was (Maroon)
MID:02:038:C	The mark they saw on my collarbone
MID:02:039:C	The rust that grew between telephones
MID:02:040:C	The lips I used to call home
MID:02:041:C	So scarlet, it was maroon
MID:02:042:B	And I wake with your memory over me
MID:02:043:B	That's a real fucking legacy, legacy (It was maroon)
MID:02:044:B	And I wake with your memory over me
MID:02:045:B	That's a real fucking legacy to leave
MID:02:046:C	The burgundy on my t-shirt
MID:02:047:C	When you splashed your wine into me
MID:02:048:C	And how the blood rushed into my cheeks
MID:02:049:C	So scarlet, it was maroon
MID:02:050:C	The mark they saw on my collarbone
MID:02:051:C	The rust that grew between telephones
MID:02:052:C	The lips I used to call home
MID:02:053:C	So scarlet, it was maroon
MID:02:054:I	It was maroon
MID:02:055:I	It was maroon
MID:03:001:V	I have this thing where I get older, but just never wiser
MID:03:002:V	Midnights become my afternoons
MID:03:003:V	When my depression works the graveyard shift, all of the people
MID:03:004:V	I've ghosted stand there in the room
MID:03:005:C	I should not be left to my own devices
MID:03:006:C	They come with prices and vices
MID:03:007:C	I end up in crisis
MID:03:008:C	(Tale as old as time)
MID:03:009:C	I wake up screaming from dreaming
MID:03:010:C	One day, I'll watch as you're leaving
MID:03:011:C	'Cause you got tired of my scheming
MID:03:012:C	(For the last time)
MID:03:013:C	It's me, hi
MID:03:014:C	I'm the problem, it's me
MID:03:015:C	At teatime, everybody agrees
MID:03:016:C	I'll stare directly at the sun, but never in the mirror
MID:03:017:C	It must be exhausting always rooting for the anti-hero
MID:03:018:V	Sometimes, I feel like everybody is a sexy baby
MID:03:019:V	And I'm a monster on the hill
MID:03:020:V	Too big to hang out, slowly lurching toward your favorite city
MID:03:021:V	Pierced through the heart, but never killed
MID:03:022:C	Did you hear my covert narcissism I disguise as altruism
MID:03:023:C	Like some kind of congressman?
MID:03:024:C	(A tale as old as time)
MID:03:025:C	I wake up screaming from dreaming
MID:03:026:C	One day, I'll watch as you're leaving
MID:03:027:C	And life will lose all its meaning
MID:03:028:C	(For the last time)
MID:03:029:C	It's me, hi
MID:03:030:C	I'm the problem, it's me (I'm the problem, it's me)
MID:03:031:C	At teatime, everybody agrees
MID:03:032:C	I'll stare directly at the sun, but never in the mirror
MID:03:033:C	It must be exhausting always rooting for the anti-hero
MID:03:034:B	I have this dream my daughter-in-law kills me for the money
MID:03:035:B	She thinks I left them in the will
MID:03:036:B	The family gathers 'round and reads it and then someone screams out
MID:03:037:B	"She's laughing up at us from Hell"
MID:03:038:B	It's me, hi
MID:03:039:B	I'm the problem, it's me
MID:03:040:B	It's me, hi
MID:03:041:B	I'm the problem, it's me
MID:03:042:B	It's me, hi
MID:03:043:B	Everybody agrees, everybody agrees
MID:03:044:C	It's me, hi (Hi)
MID:03:045:C	I'm the problem, it's me (I'm the problem, it's me)
MID:03:046:C	At teatime (Teatime), everybody agrees (Everybody agrees)
MID:03:047:C	I'll stare directly at the sun, but never in the mirror
MID:03:048:C	It must be exhausting always rooting for the anti-hero
MID:05:001:V	Summer went away, still, the yearning stays
MID:05:002:V	I play it cool with the best of them
MID:05:003:V	I wait patiently, he's gonna notice me
MID:05:004:V	It's okay, we're the best of friends
MID:05:005:V	Anyway
MID:05:006:V	I hear it in your voice, you're smoking with your boys
MID:05:007:V	I touch my phone as if it's your face
MID:05:008:V	I didn't choose this town, I dream of getting out
MID:05:009:V	There's just one who could make me stay
MID:05:010:V	All my days
MID:05:011:C	From sprinkler splashes to fireplace ashes
MID:05:012:C	I waited ages to see you there
MID:05:013:C	I search the party of better bodies
MID:05:014:C	Just to learn that you never cared
MID:05:015:C	You're on your own, kid
MID:05:016:C	You always have been
MID:05:017:V	I see the great escape, so long, Daisy-May
MID:05:018:V	I picked the petals, he loves me not
MID:05:019:V	Something different bloomed, writing in my room
MID:05:020:V	I play my songs in the parking lot
MID:05:021:V	I'll run away
MID:05:022:C	From sprinkler splashes to fireplace ashes
MID:05:023:C	I called a taxi to take me there
MID:05:024:C	I search the party of better bodies
MID:05:025:C	Just to learn that my dreams aren't rare
MID:05:026:C	You're on your own, kid
MID:05:027:C	You always have been
MID:05:028:B	From sprinkler splashes to fireplace ashes
MID:05:029:B	I gave my blood, sweat, and tears for this
MID:05:030:B	I hosted parties and starved my body
MID:05:031:B	Like I'd be saved by a perfect kiss
MID:05:032:B	The jokes weren't funny, I took the money
MID:05:033:B	My friends from home don't know what to say
MID:05:034:B	I looked around in a blood-soaked gown
MID:05:035:B	And I saw something they can't take away
MID:05:036:B	'Cause there were pages turned with the bridges burned
MID:05:037:B	Everything you lose is a step you take
MID:05:038:B	So, make the friendship bracelets, take the moment and taste it
MID:05:039:B	You've got no reason to be afraid
MID:05:040:C	You're on your own, kid
MID:05:041:C	Yeah, you can face this
MID:05:042:C	You're on your own, kid
MID:05:043:C	You always have been
MID:06:001:I	Rain
MID:06:002:I	He wanted it comfortable, I wanted that pain
MID:06:003:I	He wanted a bride, I was making my own name
MID:06:004:I	Chasing that fame, he stayed the same
MID:06:005:I	All of me changed like midnight
MID:06:006:V	My town was a wasteland
MID:06:007:V	Full of cages, full of fences
MID:06:008:V	Pageant queens and big pretenders
MID:06:009:V	But for some, it was paradise
MID:06:010:V	My boy was a montage
MID:06:011:V	A slow-motion, love potion
MID:06:012:V	Jumping off things in the ocean
MID:06:013:V	I broke his heart 'cause he was nice
MID:06:014:V	He was sunshine, I was midnight rain
MID:06:015:C	He wanted it comfortable, I wanted that pain
MID:06:016:C	He wanted a bride, I was making my own name
MID:06:017:C	Chasing that fame, he stayed the same
MID:06:018:C	All of me changed like midnight
MID:06:019:V	It came like a postcard
MID:06:020:V	Picture perfect shiny family
MID:06:021:V	Holiday peppermint candy
MID:06:022:V	But for him, it's every day
MID:06:023:V	So I peered through a window
MID:06:024:V	A deep portal, time travel
MID:06:025:V	All the love we unravel
MID:06:026:V	And the life I gave away
MID:06:027:V	'Cause he was sunshine, I was midnight rain
MID:06:028:C	He wanted it comfortable, I wanted that pain
MID:06:029:C	He wanted a bride, I was making my own name
MID:06:030:C	Chasing that fame, he stayed the same
MID:06:031:C	All of me changed like midnight rain
MID:06:032:C	He wanted it comfortable, I wanted that pain
MID:06:033:C	He wanted a bride, I was making my own name
MID:06:034:C	Chasing that fame, he stayed the same
MID:06:035:C	All of me changed like midnight
MID:06:036:I	I guess sometimes we all get
MID:06:037:I	Just what we wanted, just what we wanted
MID:06:038:I	And he never thinks of me
MID:06:039:I	Except for when I'm on TV
MID:06:040:I	I guess sometimes we all get
MID:06:041:I	Some kind of haunted, some kind of haunted
MID:06:042:I	And I never think of him
MID:06:043:I	Except on midnights like this
MID:06:044:I	(Midnights like this, midnights like this)
MID:07:001:I	I remember
MID:07:002:V	Good girl, sad boy
MID:07:003:V	Big city, wrong choices
MID:07:004:V	We had one thing goin' on
MID:07:005:V	I swear that it was somethin'
MID:07:006:V	'Cause I don't remember who I was
MID:07:007:V	Before you painted all my nights
MID:07:008:V	A color I've searched for since
MID:07:009:V	But one thing after another
MID:07:010:V	Fuckin' situations, circumstances
MID:07:011:V	Miscommunications, and I
MID:07:012:V	Have to say, by the way
MID:07:013:V	I just may like some explanations
MID:07:014:C	Can I ask you a question?
MID:07:015:C	Did you ever have someone kiss you in a crowded room
MID:07:016:C	And every single one of your friends was makin' fun of you
MID:07:017:C	But fifteen seconds later, they were clappin' too?
MID:07:018:C	Then what did you do?
MID:07:019:C	Did you leave her house in the middle of the night? Oh
MID:07:020:C	Did you wish you'd put up more of a fight, oh
MID:07:021:C	When she said it was too much?
MID:07:022:C	Do you wish you could still touch her?
MID:07:023:C	It's just a question
MID:07:024:V	Half-moon eyes, bad surprise
MID:07:025:V	Did you realize out of time?
MID:07:026:V	She was on your mind with some dickhead guy
MID:07:027:V	That you saw that night
MID:07:028:V	But you were on somethin'
MID:07:029:V	It was one drink after another
MID:07:030:V	Fuckin' politics and gender roles
MID:07:031:V	And you're not sure and I don't know
MID:07:032:V	Got swept away in the gray
MID:07:033:V	I just may like to have a conversation
MID:07:034:C	Can I ask you a question?
MID:07:035:C	Did you ever have someone kiss you in a crowded room
MID:07:036:C	And every single one of your friends was makin' fun of you
MID:07:037:C	But fifteen seconds later, they were clappin' too?
MID:07:038:C	Then what did you do?
MID:07:039:C	Did you leave her house in the middle of the night? Oh
MID:07:040:C	Did you wish you'd put up more of a fight, oh
MID:07:041:C	When she said it was too much?
MID:07:042:C	Do you wish you could still touch her?
MID:07:043:C	It's just a question
MID:07:044:B	Does it feel like everything's just like
MID:07:045:B	Second best after that meteor strike?
MID:07:046:B	And what's that that I heard? That you're still with her?
MID:07:047:B	That's nice, I'm sure that's what's suitable
MID:07:048:B	And right, but tonight
MID:07:049:C	Can I ask you a question? (Can I ask you a question?)
MID:07:050:C	Did you ever have someone kiss you in a crowded room (In a crowded room)
MID:07:051:C	And every single one of your friends was makin' fun of you (Makin' fun of you)
MID:07:052:C	But fifteen seconds later, they were clappin' too?
MID:07:053:C	Then what did you do? (Do)
MID:07:054:C	Did you leave her house in the middle of the night? Oh
MID:07:055:C	Did you wish you'd put up more of a fight, oh (More of a fight)
MID:07:056:C	When she said it was too much?
MID:07:057:C	Do you wish you could still touch her?
MID:07:058:C	It's just a question
MID:08:001:V	Draw the cat eye sharp enough to kill a man
MID:08:002:V	You did some bad things, but I'm the worst of them
MID:08:003:V	Sometimes I wonder which one'll be your last lie
MID:08:004:V	They say looks can kill and I might try
MID:08:005:V	I don't dress for women
MID:08:006:V	I don't dress for men
MID:08:007:V	Lately, I've been dressin' for revenge
MID:08:008:C	I don't start shit, but I can tell you how it ends
MID:08:009:C	Don't get sad, get even
MID:08:010:C	So on the weekends
MID:08:011:C	I don't dress for friends
MID:08:012:C	Lately, I've been dressin' for revenge
MID:08:013:V	She needed cold, hard proof, so I gave her some
MID:08:014:V	She had the envelope, where you think she got it from?
MID:08:015:V	Now she gets the house, gets the kids, gets the pride
MID:08:016:V	Picture me thick as thieves with your ex-wife
MID:08:017:V	And she looks so pretty
MID:08:018:V	Drivin' in your Benz
MID:08:019:V	Lately, she's been dressin' for revenge
MID:08:020:C	She don't start shit, but she can tell you how it ends
MID:08:021:C	Don't get sad, get even
MID:08:022:C	So on the weekends
MID:08:023:C	She don't dress for friends
MID:08:024:C	Lately, she's been dressing for revenge
MID:08:025:B	Ladies always rise above
MID:08:026:B	Ladies know what people want
MID:08:027:B	Someone sweet and kind and fun
MID:08:028:B	The lady simply had enough
MID:08:029:V	While he was doin' lines and crossin' all of mine
MID:08:030:V	Someone told his white-collar crimes to the FBI
MID:08:031:V	And I don't dress for villains
MID:08:032:V	Or for innocents
MID:08:033:V	I'm on my vigilante shit again
MID:08:034:C	I don't start shit, but I can tell you how it ends
MID:08:035:C	Don't get sad, get even
MID:08:036:C	So on the weekends
MID:08:037:C	I don't dress for friends
MID:08:038:C	Lately, I've been dressin' for revenge
MID:09:001:V	Baby love, I think I've been a little too kind
MID:09:002:V	Didn't notice you walkin' all over my peace of mind
MID:09:003:V	In the shoes I gave you as a present
MID:09:004:V	Puttin' someone first only works when you're in their top five
MID:09:005:V	And by the way, I'm goin' out tonight
MID:09:006:C	Best believe I'm still bejeweled
MID:09:007:C	When I walk in the room
MID:09:008:C	I can still make the whole place shimmer
MID:09:009:C	And when I meet the band
MID:09:010:C	They ask, "Do you have a man?"
MID:09:011:C	I could still say, "I don't remember"
MID:09:012:C	Familiarity breeds contempt
MID:09:013:C	Don't put me in the basement
MID:09:014:C	When I want the penthouse of your heart
MID:09:015:C	Diamonds in my eyes
MID:09:016:C	I polish up real, I polish up real nice
MID:09:017:C	Nice
MID:09:018:V	Baby boy, I think I've been too good of a girl (Too good of a girl)
MID:09:019:V	Did all the extra credit, then got graded on a curve
MID:09:020:V	I think it's time to teach some lessons
MID:09:021:V	I made you my world (Huh), have you heard? (Huh)
MID:09:022:V	I can reclaim the land
MID:09:023:V	And I miss you (Miss you), but I miss sparklin' (Nice)
MID:09:024:C	Best believe I'm still bejeweled
MID:09:025:C	When I walk in the room
MID:09:026:C	I can still make the whole place shimmer
MID:09:027:C	And when I meet the band
MID:09:028:C	They ask, "Do you have a man?"
MID:09:029:C	I could still say, "I don't remember"
MID:09:030:C	Familiarity breeds contempt
MID:09:031:C	Don't put me in the basement
MID:09:032:C	When I want the penthouse of your heart
MID:09:033:C	Diamonds in my eyes
MID:09:034:C	I polish up real, I polish up real nice
MID:09:035:C	Nice
MID:09:036:B	Sapphire tears on my face
MID:09:037:B	Sadness became my whole sky
